2	-1	0
2	1	198
2	1	338
2	4	406
2	4	905
2	5	560
2	6	75
2	6	363
2	6	456
2	7	691
2	7	709
2	8	200
2	8	946
2	9	51
2	9	274
2	11	119
2	11	777
2	12	199
2	12	219
2	12	474
2	12	751
2	13	938
2	15	197
2	16	551
2	17	995
2	18	262
2	19	23
2	19	861
2	20	103
2	20	531
2	20	656
2	21	12
2	21	383
2	23	310
2	23	426
2	23	440
2	24	366
2	25	843
2	29	36
2	29	296
2	31	916
2	32	126
2	33	257
2	33	283
2	33	554
2	34	245
2	34	431
2	34	611
2	34	639
2	36	357
2	36	472
2	36	852
2	37	202
2	37	256
2	37	891
2	39	390
2	39	735
2	40	415
2	42	819
2	44	870
2	45	498
2	48	346
2	50	33
2	50	520
2	50	603
2	51	428
2	54	139
2	54	965
2	58	236
2	58	649
2	60	686
2	61	49
2	61	275
2	63	131
2	64	797
2	66	506
2	66	951
2	68	644
2	68	981
2	69	654
2	70	253
2	71	187
2	75	925
2	77	152
2	80	430
2	81	239
2	81	595
2	82	286
2	82	407
2	83	72
2	83	398
2	83	467
2	83	799
2	84	792
2	85	376
2	86	140
2	86	151
2	86	238
2	86	764
2	87	246
2	87	299
2	88	844
2	92	718
2	93	600
2	93	669
2	94	730
2	95	745
2	97	41
2	97	311
2	98	188
2	100	948
2	103	123
2	103	421
2	103	787
2	103	972
2	104	209
2	107	488
2	108	367
2	109	623
2	110	638
2	110	663
2	110	680
2	111	631
2	112	183
2	112	737
2	113	147
2	113	903
2	114	130
2	114	422
2	115	822
2	118	684
2	121	414
2	121	826
2	123	313
2	123	396
2	125	618
2	126	64
2	127	102
2	129	961
2	129	991
2	131	38
2	131	609
2	132	767
2	134	113
2	134	895
2	135	592
2	136	197
2	137	74
2	137	507
2	138	420
2	139	636
2	140	317
2	140	318
2	141	576
2	142	811
2	144	393
2	144	722
2	145	544
2	146	438
2	150	309
2	151	564
2	153	598
2	153	698
2	154	708
2	155	625
2	156	821
2	157	786
2	158	82
2	158	263
2	159	702
2	159	703
2	161	149
2	161	378
2	161	743
2	162	118
2	162	271
2	162	657
2	162	693
2	163	171
2	164	3
2	164	165
2	164	302
2	164	844
2	165	315
2	166	503
2	167	182
2	167	339
2	169	30
2	171	619
2	171	794
2	172	190
2	172	220
2	172	529
2	172	553
2	174	639
2	175	167
2	176	741
2	177	497
2	182	87
2	182	495
2	183	237
2	183	489
2	184	163
2	184	201
2	185	347
2	186	362
2	186	953
2	188	370
2	188	559
2	190	36
2	190	247
2	191	569
2	191	612
2	193	426
2	193	645
2	194	124
2	195	466
2	196	350
2	200	843
2	201	403
2	201	562
2	201	858
2	202	784
2	204	276
