2	-1	0
2	1	644
2	1	824
2	2	246
2	2	714
2	3	7
2	5	110
2	5	459
2	5	671
2	6	816
2	6	896
2	7	236
2	8	144
2	9	286
2	10	37
2	10	157
2	10	866
2	10	972
2	11	34
2	11	650
2	12	786
2	13	295
2	13	858
2	13	973
2	14	181
2	14	371
2	14	418
2	14	802
2	16	52
2	16	92
2	16	151
2	16	201
2	16	579
2	16	843
2	17	153
2	17	472
2	18	326
2	19	516
2	19	519
2	21	133
2	21	349
2	22	534
2	23	646
2	24	124
2	25	296
2	25	889
2	27	248
2	28	88
2	30	40
2	30	211
2	32	760
2	32	785
2	32	923
2	34	741
2	34	775
2	36	394
2	37	912
2	38	336
2	41	60
2	41	359
2	41	836
2	41	952
2	42	549
2	43	265
2	43	470
2	43	606
2	44	637
2	45	285
2	46	135
2	46	643
2	46	688
2	47	656
2	47	704
2	48	128
2	48	451
2	48	752
2	49	262
2	49	910
2	50	347
2	51	80
2	51	213
2	51	651
2	52	154
2	52	206
2	52	381
2	53	185
2	53	455
2	55	537
2	55	551
2	55	569
2	57	386
2	57	439
2	58	464
2	58	587
2	58	681
2	61	428
2	61	979
2	62	476
2	63	16
2	63	50
2	63	77
2	63	122
2	64	936
2	66	123
2	66	666
2	68	631
2	69	355
2	69	385
2	69	868
2	70	823
2	71	540
2	71	724
2	73	187
2	73	237
2	73	628
2	75	664
2	75	750
2	77	603
2	78	542
2	78	734
2	79	541
2	82	223
2	83	716
2	84	162
2	84	258
2	85	766
2	86	70
2	87	510
2	89	25
2	89	315
2	89	948
2	90	356
2	91	409
2	91	581
2	91	625
2	92	616
2	94	561
2	94	857
2	95	132
2	96	698
2	99	659
2	100	247
2	100	544
2	100	629
2	101	195
2	102	334
2	103	382
2	107	87
2	108	462
2	109	143
2	109	413
2	110	204
2	110	610
2	112	277
2	112	337
2	113	430
2	114	266
2	116	589
2	118	313
2	118	613
2	118	849
2	119	374
2	120	675
2	120	778
2	121	480
2	121	795
2	122	78
2	122	913
2	123	768
2	125	763
2	126	309
2	126	779
2	127	736
2	128	120
2	128	283
2	130	792
2	131	325
2	132	623
2	133	46
2	133	499
2	135	923
2	136	137
2	138	818
2	139	197
2	140	289
2	140	459
2	140	663
2	141	39
2	145	543
2	145	648
2	145	693
2	147	160
2	148	392
2	149	6
2	149	47
2	149	102
2	149	691
2	149	894
2	150	62
2	150	109
2	150	414
2	152	150
2	152	161
2	152	361
2	152	683
2	152	822
2	153	140
2	155	1
2	155	578
2	155	807
2	155	915
2	155	928
2	156	395
2	156	737
2	157	922
2	158	209
2	158	547
2	158	572
2	158	983
2	160	594
2	162	4
2	162	478
2	162	564
2	162	794
2	163	203
2	163	236
2	164	254
2	164	545
2	164	634
2	166	130
2	167	602
2	168	59
2	170	260
2	170	575
2	170	835
2	171	152
2	171	227
2	172	472
2	172	938
2	174	821
2	175	222
2	175	580
2	175	850
2	178	281
2	178	927
2	179	528
2	180	435
2	181	682
2	183	437
2	183	505
2	183	554
2	184	560
2	184	571
2	184	787
2	185	168
2	185	321
2	186	502
2	188	273
2	189	925
2	190	336
2	190	952
2	191	360
2	192	640
2	192	708
2	194	464
2	194	755
2	195	217
2	195	454
2	196	848
2	197	296
2	197	436
2	198	274
2	199	600
2	204	202
2	207	165
2	208	129
2	208	680
2	209	20
2	209	911
2	211	444
2	212	270
2	212	424
2	212	443
2	212	534
2	212	562
2	214	567
2	217	647
2	218	522
2	219	291
2	220	774
2	221	58
2	221	372
2	222	658
2	223	170
2	224	186
2	224	898
2	225	799
2	226	609
2	226	699
2	227	681
2	227	702
2	228	318
2	228	629
2	229	488
2	229	650
2	229	920
2	230	705
2	231	466
2	231	639
2	233	563
2	234	124
2	234	442
2	234	740
2	238	37
2	238	53
2	238	248
2	238	496
2	239	371
2	244	441
2	245	182
2	246	73
2	246	670
2	247	66
2	247	506
2	247	982
2	250	649
2	251	144
2	251	317
2	252	106
2	253	509
2	254	730
2	255	356
2	255	377
2	255	595
2	255	814
2	256	659
2	257	818
2	258	146
2	258	232
2	260	14
2	263	667
2	264	111
2	264	239
2	264	678
2	265	311
2	266	769
2	267	98
2	267	721
2	268	512
2	270	142
2	270	314
2	271	216
2	274	117
2	274	315
2	274	869
2	275	529
2	275	635
2	276	657
2	276	783
2	277	620
2	278	68
2	280	400
2	280	671
2	281	638
2	281	726
2	281	893
2	283	756
2	285	568
2	287	801
2	287	872
2	288	175
2	288	413
2	288	520
2	289	184
2	289	474
2	290	27
2	290	368
2	293	396
2	295	668
2	296	249
2	296	344
2	296	574
2	296	585
2	297	224
2	297	327
2	298	818
2	299	337
2	299	849
2	300	151
2	301	674
2	303	88
2	303	156
2	303	350
2	303	677
2	304	615
2	306	120
2	306	412
2	308	584
2	308	983
2	309	592
2	310	89
2	310	123
2	310	619
2	312	669
2	312	743
2	314	766
2	315	83
2	316	42
2	317	84
2	318	447
2	319	234
2	319	552
2	319	859
2	321	483
2	323	281
2	324	513
2	326	13
2	326	164
2	327	542
2	327	956
2	328	48
2	331	251
2	331	471
2	332	300
2	333	229
2	333	747
2	334	404
2	335	406
2	337	819
2	338	110
2	338	225
2	339	749
2	341	255
2	341	313
2	341	459
2	344	565
2	344	640
2	344	773
2	345	273
2	345	633
2	345	682
2	346	85
2	347	137
2	350	478
2	350	786
2	351	759
2	351	866
2	352	403
2	353	67
2	354	71
2	354	347
2	358	16
2	360	446
2	361	298
2	361	320
2	361	375
2	361	806
2	362	148
2	362	370
2	362	409
2	363	416
2	364	24
2	365	750
2	366	54
2	367	3
2	367	548
2	368	307
2	368	321
2	369	706
2	370	925
2	371	139
2	371	617
2	372	7
2	372	19
2	372	778
2	373	345
2	374	132
2	374	163
2	375	237
2	375	675
2	376	285
2	376	342
2	379	894
2	379	906
2	380	202
2	380	407
2	382	791
2	382	818
2	384	106
2	384	715
2	385	258
2	385	272
2	385	582
2	386	330
2	386	465
2	386	776
2	386	871
2	387	133
2	388	712
2	390	710
2	391	181
2	392	75
2	392	155
2	392	508
2	393	233
2	393	246
2	393	612
2	394	49
2	395	236
2	395	914
2	395	988
2	396	271
2	396	455
2	397	211
2	397	219
2	398	377
2	398	434
2	400	985
2	402	82
2	402	490
2	402	634
2	403	549
2	403	613
2	404	171
2	404	361
2	408	507
2	409	78
2	409	903
2	410	865
2	411	185
2	411	905
2	412	433
2	413	309
2	413	546
2	414	349
2	414	719
2	415	205
2	415	974
2	418	575
2	418	818
2	418	843
2	418	851
2	419	35
2	419	198
2	420	841
2	422	497
2	426	286
2	426	525
2	427	10
2	427	926
2	428	31
2	429	644
2	430	522
2	431	11
2	432	417
2	435	153
2	436	15
2	437	605
2	437	725
2	437	911
2	439	96
2	439	695
2	440	129
2	441	959
2	442	809
2	442	927
2	444	92
2	445	737
2	445	996
2	446	739
2	447	589
2	448	672
2	448	907
2	449	587
2	450	481
2	451	578
2	451	651
2	454	248
2	455	247
2	455	303
2	455	449
2	456	94
2	458	117
2	459	59
2	459	90
2	459	519
2	459	633
2	461	560
2	461	665
2	463	164
2	463	607
2	463	714
2	464	282
2	464	859
2	465	2
2	466	279
2	469	147
2	469	988
2	470	541
2	470	736
2	470	874
2	471	660
2	472	731
2	473	945
2	474	862
2	475	72
2	476	95
2	476	388
2	476	401
2	476	601
2	477	146
2	477	693
2	477	727
2	478	6
2	478	152
2	479	562
2	480	266
2	481	567
2	481	805
2	482	61
2	482	581
2	483	439
2	484	333
2	485	76
2	485	213
2	485	372
2	485	732
2	485	891
2	485	923
2	488	143
2	488	276
2	490	420
2	491	499
2	492	161
2	492	315
2	492	384
2	495	322
2	495	794
2	495	977
2	498	234
2	499	899
2	500	964
2	502	195
2	503	304
2	503	356
2	505	312
2	505	718
2	505	984
2	508	596
2	508	746
2	509	189
2	510	12
2	511	875
2	514	722
2	516	730
2	517	125
2	517	900
2	519	249
2	519	683
2	520	262
2	522	699
2	522	768
2	523	131
2	525	626
2	525	726
2	525	968
2	526	374
2	527	107
2	527	913
2	529	255
2	529	757
2	531	176
2	531	251
2	533	18
2	533	363
2	533	931
2	534	476
2	535	393
2	536	851
2	538	748
2	539	28
2	539	690
2	539	891
2	540	950
2	541	5
2	541	192
2	542	433
2	542	762
2	543	4
2	544	111
2	544	412
2	545	284
2	547	174
2	548	550
2	548	553
2	549	74
2	549	890
2	550	130
2	553	48
2	553	227
2	553	845
2	554	89
2	554	104
2	554	506
2	554	508
2	555	376
2	556	274
2	556	580
2	556	797
2	556	869
2	556	876
2	557	773
2	558	93
2	558	254
2	559	88
2	559	645
2	559	854
2	561	239
2	561	622
2	562	167
2	562	535
2	562	569
2	562	839
2	563	386
2	564	349
2	564	756
2	564	780
2	565	615
2	565	759
2	565	972
2	566	243
2	566	383
2	566	742
2	568	52
2	568	136
2	568	951
2	569	17
2	569	814
2	569	911
2	570	129
2	570	771
2	571	572
2	573	311
2	574	887
2	575	237
2	575	813
2	576	517
2	576	856
2	579	86
2	579	627
2	583	64
2	583	662
2	584	145
2	587	191
2	587	630
2	587	689
2	588	181
2	588	197
2	588	216
2	588	426
2	588	502
2	588	910
2	590	531
2	590	642
2	591	33
2	591	688
2	591	912
2	592	121
2	594	812
2	595	597
2	596	870
2	598	80
2	601	846
2	602	177
2	603	258
2	604	210
2	604	279
2	604	632
2	604	903
2	605	599
2	607	430
2	608	752
2	609	331
2	609	377
2	609	429
2	610	79
2	610	490
2	611	273
2	611	413
2	612	148
2	612	321
2	612	450
2	613	853
2	614	253
2	614	811
2	616	32
2	616	399
2	617	165
2	618	348
2	619	729
2	620	379
2	620	882
2	621	157
2	621	297
2	621	435
2	621	863
2	622	205
2	622	810
2	625	229
2	625	564
2	625	568
2	625	897
2	626	963
2	627	1
2	627	83
2	627	257
2	627	522
2	627	532
2	627	682
2	630	186
2	631	592
2	632	170
2	632	275
2	633	236
2	634	610
2	634	950
2	635	270
2	636	719
2	638	224
