2	-1	0
2	6	753
2	7	166
2	7	445
2	9	76
2	9	843
2	12	220
2	12	553
2	12	791
2	13	522
2	14	650
2	14	675
2	17	788
2	18	230
2	18	697
2	18	742
2	19	162
2	19	577
2	20	585
2	20	691
2	21	999
2	23	138
2	25	211
2	25	283
2	27	201
2	28	435
2	31	379
2	32	292
2	34	250
2	34	392
2	39	447
2	39	651
2	39	780
2	41	384
2	42	321
2	43	639
2	45	24
2	49	605
2	50	712
2	50	796
2	52	403
2	53	359
2	53	536
2	53	668
2	54	111
2	55	535
2	56	293
2	57	174
2	58	301
2	59	232
2	60	327
2	60	467
2	60	732
2	61	144
2	61	474
2	61	484
2	62	214
2	62	576
2	62	864
2	63	558
2	63	608
2	63	814
2	66	279
2	67	349
2	67	472
2	67	505
2	68	48
2	69	386
2	69	768
2	70	423
2	70	470
2	72	176
2	72	798
2	72	949
2	76	179
2	76	730
2	77	50
2	77	198
2	77	411
2	77	556
2	77	731
2	78	601
2	78	801
2	79	822
2	82	975
2	84	307
2	85	417
2	87	241
2	87	245
2	87	912
2	88	637
2	88	786
2	93	789
2	94	589
2	95	772
2	96	458
2	97	32
2	97	538
2	99	54
2	100	318
2	100	623
2	101	491
2	102	749
2	103	317
2	104	487
2	104	528
2	106	42
2	106	464
2	108	465
2	110	457
2	111	381
2	112	309
2	113	569
2	113	747
2	114	118
2	115	229
2	115	320
2	116	757
2	118	887
2	119	396
2	119	664
2	119	686
2	120	479
2	120	624
2	120	923
2	121	714
2	122	67
2	124	592
2	125	63
2	125	106
2	125	145
2	125	330
2	125	345
2	125	793
2	125	830
2	126	126
2	126	378
2	129	614
2	130	782
2	131	908
2	133	502
2	133	507
2	135	284
2	135	784
2	139	375
2	140	20
2	140	125
2	140	931
2	141	55
2	142	57
2	142	169
2	142	178
2	144	460
2	145	160
2	146	977
2	149	316
2	149	361
2	149	844
2	150	822
2	150	948
2	152	597
2	152	610
2	154	567
2	155	412
2	155	518
2	155	654
2	155	733
2	156	456
2	156	924
2	158	683
2	159	61
2	159	193
2	160	143
2	160	859
2	161	719
2	164	997
2	166	147
2	166	557
2	166	701
2	169	166
2	169	267
2	169	970
2	170	46
2	170	116
2	170	578
2	171	85
2	171	511
2	172	515
2	176	901
2	178	516
2	179	158
2	179	299
2	179	353
2	180	192
2	180	394
2	180	398
2	181	497
2	182	234
2	182	537
2	182	553
2	182	582
2	182	887
2	183	232
2	183	374
2	184	404
2	184	466
2	185	43
2	188	913
2	190	911
2	191	561
2	191	781
2	192	503
2	193	65
2	193	81
2	194	100
2	194	998
2	195	753
2	196	708
2	199	128
2	199	294
2	199	626
2	199	666
2	202	16
2	203	427
2	204	821
2	206	380
2	206	742
2	206	945
2	209	506
2	211	79
2	211	672
2	212	64
2	212	356
2	213	121
2	213	190
2	216	189
2	216	450
2	218	546
2	220	118
2	220	184
2	220	572
2	222	131
2	223	188
2	223	239
2	223	486
2	226	710
2	228	15
2	228	542
2	228	644
2	231	468
2	232	339
2	234	797
2	235	870
2	236	185
2	238	159
2	238	355
2	238	584
2	240	180
2	241	152
2	241	201
2	241	874
2	241	959
2	245	827
2	246	392
2	247	212
2	247	251
2	247	764
2	248	543
2	250	304
2	250	687
2	251	237
2	252	176
2	252	291
2	253	114
2	253	334
2	255	306
2	255	436
2	255	636
2	255	722
2	256	51
2	257	247
2	258	435
2	258	726
2	259	775
2	260	658
2	261	941
2	264	737
2	266	142
2	266	910
2	267	219
2	269	657
2	269	678
2	269	773
2	270	845
2	273	161
2	274	615
2	276	164
2	277	89
2	279	66
2	281	319
2	283	513
2	288	281
2	289	419
2	289	690
2	290	763
2	291	198
2	292	646
2	293	241
2	294	423
2	294	437
2	296	429
2	299	255
2	301	526
2	302	302
2	306	673
2	307	196
2	308	777
2	310	236
2	311	134
2	312	668
2	312	789
2	314	588
2	314	959
2	315	361
2	316	625
2	317	665
2	318	48
2	319	1
2	319	7
2	320	686
2	321	619
2	323	620
2	323	899
2	324	59
2	325	220
2	325	254
2	325	622
2	325	755
2	326	67
2	326	199
2	326	501
2	326	723
2	329	206
2	330	194
2	330	337
2	331	779
2	331	799
2	334	258
2	334	351
2	334	481
2	335	745
2	335	874
2	336	605
2	337	540
2	337	566
2	340	926
2	344	166
2	344	860
2	347	168
2	348	111
2	349	371
2	349	499
2	349	709
2	350	512
2	352	749
2	354	263
2	355	197
2	355	537
2	357	375
2	358	382
2	358	511
2	360	61
2	361	396
2	361	402
2	361	589
2	362	807
2	363	728
2	364	226
2	364	397
2	364	791
2	365	245
2	365	363
2	365	647
2	368	517
2	368	704
2	369	56
2	369	478
2	370	225
2	370	652
2	370	953
2	371	222
2	371	554
2	372	352
2	373	314
2	373	724
2	374	211
2	374	677
2	374	681
2	374	993
2	375	401
2	376	947
2	377	256
2	380	85
2	381	136
2	383	433
2	383	707
2	385	153
2	386	399
2	386	711
2	388	105
2	388	129
2	389	262
2	390	2
2	390	426
2	392	780
2	393	173
2	393	274
2	394	484
2	394	530
2	394	595
2	396	490
2	396	881
2	397	603
2	399	261
2	403	210
2	403	548
2	404	10
2	404	301
2	405	200
2	407	55
2	407	645
2	409	608
2	409	637
2	410	441
2	411	539
2	412	353
2	413	558
2	414	370
2	415	544
2	416	49
2	418	389
2	420	463
2	421	748
2	421	922
2	422	157
2	422	878
2	425	288
2	425	415
2	426	84
2	426	559
2	427	495
2	428	425
2	430	44
2	433	386
2	433	491
2	436	336
2	436	698
2	438	535
2	438	623
2	438	733
2	439	305
2	439	405
2	441	110
2	442	266
2	442	971
2	443	797
2	445	171
2	446	6
2	449	180
2	449	458
2	452	340
2	453	17
2	453	612
2	453	910
2	455	610
2	456	366
2	457	310
2	457	992
2	459	163
2	459	642
2	461	77
2	461	393
2	462	117
2	462	569
2	465	32
2	465	112
2	465	360
2	466	303
2	466	663
2	467	14
2	467	795
2	467	811
2	468	191
2	468	242
2	468	406
2	468	601
2	469	322
2	471	726
2	472	36
2	472	587
2	473	482
2	474	214
2	474	317
2	474	653
2	476	231
2	478	232
2	480	107
2	480	504
2	481	572
2	483	735
2	483	820
2	484	750
2	487	420
2	487	470
2	488	347
2	490	23
2	490	128
2	490	555
2	491	358
2	491	901
2	491	937
2	492	549
2	493	917
2	494	221
2	494	241
2	495	127
2	495	577
2	496	457
2	497	704
2	497	863
2	499	954
2	500	767
2	501	42
2	502	139
2	503	973
2	504	28
2	505	179
2	506	248
2	510	66
2	511	297
2	512	88
2	512	199
2	512	636
2	514	54
2	514	701
2	514	742
2	516	702
2	518	268
2	518	830
2	520	391
2	521	278
2	522	74
2	522	78
2	523	509
2	523	682
2	526	652
2	527	102
2	527	121
2	527	259
2	528	428
2	529	630
2	529	638
2	530	294
2	531	392
2	532	430
2	532	497
2	532	798
2	533	344
2	533	686
2	536	267
2	537	695
2	539	377
2	542	197
2	542	257
2	542	602
2	546	657
2	547	477
2	547	779
2	548	589
2	549	437
2	550	424
2	552	362
2	553	46
2	553	132
2	557	113
2	557	373
2	560	59
2	561	775
2	561	885
2	561	929
2	562	626
2	562	680
2	563	33
2	563	254
2	563	943
2	565	581
2	566	27
2	567	8
2	567	925
2	568	693
2	569	108
2	569	423
2	570	622
2	572	725
2	573	51
2	573	140
2	574	378
2	576	86
2	576	319
2	577	816
2	578	899
2	579	202
2	579	291
2	579	337
2	579	754
2	580	200
2	582	502
2	583	609
2	583	670
2	586	191
2	586	253
2	586	272
2	587	234
2	587	565
2	587	739
2	589	161
2	589	873
2	590	115
2	590	176
2	591	20
2	591	625
2	592	591
2	592	720
2	593	524
2	595	84
2	595	597
2	595	992
2	596	293
2	597	94
2	597	398
2	598	490
2	599	615
2	600	98
2	600	273
2	600	386
2	600	487
2	600	662
2	601	394
2	601	828
2	602	469
2	602	479
2	603	933
2	604	666
2	605	91
2	605	731
2	612	356
2	616	656
2	619	435
2	619	862
2	620	611
2	620	981
2	621	759
2	622	744
2	623	496
2	624	506
2	625	687
2	626	514
2	627	122
2	627	315
2	627	372
2	628	654
2	628	716
2	629	133
2	629	167
2	629	538
2	631	165
2	633	37
2	633	226
2	633	929
2	635	11
2	636	41
2	636	220
2	636	679
2	638	128
2	638	168
2	639	785
2	640	331
2	640	875
2	641	429
2	641	800
2	644	203
2	645	818
2	648	112
2	648	507
2	648	539
2	648	840
2	651	304
2	652	634
2	653	902
2	654	784
2	655	793
2	656	189
2	656	318
2	657	40
2	657	607
2	658	149
2	658	712
2	658	838
2	659	44
2	660	70
2	662	534
2	665	187
2	665	677
2	668	403
2	668	428
2	672	296
2	672	952
2	673	438
2	675	287
2	675	290
2	676	940
2	679	74
2	679	663
2	680	797
2	680	942
2	683	644
2	684	152
2	685	329
2	685	781
2	685	951
2	686	363
2	686	929
2	687	600
2	688	283
2	690	596
2	690	831
2	691	87
2	693	603
2	694	18
2	694	947
2	695	857
2	695	918
2	697	288
2	697	442
2	698	25
2	698	418
2	700	457
2	701	554
2	702	974
2	703	211
2	703	906
2	705	763
2	706	488
2	707	572
2	707	735
2	709	198
2	709	355
2	710	752
2	712	846
2	713	571
2	715	45
2	715	63
2	717	565
2	718	767
2	720	972
2	722	29
2	722	697
2	724	162
2	724	328
2	726	405
2	726	713
2	727	414
2	729	570
2	732	934
2	733	493
2	733	897
2	734	22
2	734	673
2	734	706
2	735	987
2	737	116
2	739	160
2	740	253
2	741	773
2	742	57
2	743	707
2	744	135
2	744	209
2	744	860
2	745	147
2	745	467
2	746	832
2	749	13
2	749	369
2	751	175
2	751	254
2	751	669
2	752	186
2	753	183
2	754	51
2	755	844
2	756	323
2	759	52
2	759	274
2	759	580
2	759	790
2	759	966
2	763	79
2	764	33
2	764	429
2	765	208
2	765	348
2	767	146
2	768	166
2	770	397
2	771	39
2	772	597
2	773	629
2	773	639
2	774	53
2	774	742
2	775	866
2	775	942
2	776	393
2	777	258
2	777	753
2	780	200
2	781	276
2	781	478
2	787	358
2	788	941
2	791	218
2	792	544
2	793	654
2	793	678
2	794	42
2	794	439
2	794	861
2	797	61
2	797	222
2	797	741
2	797	975
2	798	187
2	798	784
2	799	255
2	800	371
2	801	599
2	802	774
2	803	730
2	803	794
2	806	635
2	808	415
2	811	133
2	811	343
2	811	549
2	811	619
2	812	959
2	814	626
2	814	771
2	815	56
2	815	219
2	816	683
2	817	633
2	820	402
2	820	658
2	822	475
2	822	786
2	823	793
2	824	608
2	825	10
2	825	11
2	825	779
2	826	791
2	829	151
2	829	386
2	829	723
2	830	585
2	831	70
2	831	332
2	831	880
2	832	702
2	832	762
2	833	297
2	834	526
2	835	100
2	836	27
2	836	169
2	839	479
2	839	990
2	841	612
2	841	622
2	842	236
2	842	349
2	842	434
2	842	736
2	843	15
2	843	511
2	843	698
2	845	624
2	848	871
2	848	879
2	849	92
2	849	117
2	849	535
2	850	95
2	850	173
2	851	864
2	852	399
2	852	760
2	855	325
2	856	196
2	856	578
2	857	2
2	860	614
2	860	652
2	866	108
2	868	346
2	869	914
2	870	651
2	870	833
2	872	93
2	873	916
2	874	318
2	874	560
2	875	925
2	876	340
2	877	128
2	879	972
2	880	684
2	883	961
2	884	716
2	886	564
2	886	628
2	890	879
2	891	357
2	892	553
2	893	174
2	893	575
2	897	359
2	898	574
2	899	31
2	900	568
2	902	137
2	903	838
2	904	396
2	904	638
2	907	43
2	907	481
2	907	911
2	910	98
2	912	464
2	915	788
2	917	145
2	917	215
2	918	14
2	919	567
2	922	504
2	922	846
2	923	150
2	925	232
2	925	290
2	925	734
2	926	304
2	927	307
2	928	718
2	928	923
2	929	48
2	930	80
2	930	681
2	933	25
2	935	83
2	937	118
2	937	132
2	938	401
2	938	518
2	938	528
2	939	141
2	939	726
2	940	630
2	942	395
2	947	131
2	948	330
2	948	336
2	948	382
2	948	385
2	948	570
2	949	61
2	950	983
2	953	655
2	957	47
2	957	503
2	957	549
2	958	222
2	960	569
2	961	468
2	963	67
2	963	321
2	964	707
2	966	19
2	967	356
2	968	113
2	969	58
2	969	154
2	969	462
2	969	497
2	970	591
2	970	778
2	972	240
2	976	331
2	977	344
2	977	408
2	978	105
2	978	130
2	981	444
2	981	501
2	983	563
2	983	620
2	984	687
2	985	156
2	986	669
2	986	770
2	989	378
2	991	134
2	991	374
2	991	523
2	992	116
2	993	327
2	993	506
2	994	254
2	997	230
2	997	300
2	998	475
2	999	953
