2	-1	0
2	2	361
2	3	302
2	3	752
2	4	658
2	4	742
2	5	724
2	7	591
2	7	845
2	8	269
2	9	595
2	13	156
2	13	355
2	13	625
2	14	58
2	15	820
2	17	633
2	17	647
2	19	228
2	20	236
2	21	249
2	23	87
2	23	960
2	24	77
2	24	117
2	25	888
2	28	19
2	29	673
2	30	259
2	30	295
2	30	482
2	32	796
2	35	97
2	35	317
2	35	711
2	36	681
2	38	435
2	39	668
2	43	251
2	44	685
2	47	470
2	48	334
2	50	242
2	53	313
2	54	13
2	54	963
2	57	1
2	60	273
2	60	586
2	60	713
2	62	446
2	64	135
2	65	614
2	65	799
2	67	556
2	69	179
2	69	315
2	69	328
2	69	929
2	70	719
2	71	485
2	71	776
2	72	906
2	73	340
2	76	119
2	77	312
2	78	216
2	78	795
2	79	227
2	79	229
2	79	626
2	80	689
2	81	801
2	83	570
2	84	458
2	84	466
2	84	509
2	84	881
2	86	255
2	86	298
2	86	353
2	86	411
2	87	6
2	87	925
2	88	301
2	88	305
2	88	448
2	89	367
2	90	339
2	92	89
2	92	245
2	93	527
2	94	41
2	94	356
2	95	172
2	95	524
2	96	206
2	96	943
2	97	272
2	98	975
2	99	55
2	99	175
2	99	656
2	100	443
2	100	744
2	101	187
2	102	418
2	102	638
2	105	352
2	105	722
2	105	797
2	107	134
2	107	950
2	108	277
2	108	607
2	110	726
2	111	32
2	111	940
2	111	956
2	112	529
2	112	759
2	113	186
2	113	596
2	114	866
2	115	429
2	115	998
2	116	560
2	117	64
2	117	518
2	118	379
2	119	102
2	119	136
2	119	680
2	119	851
2	120	46
2	121	808
2	122	590
2	123	789
2	124	683
2	124	970
2	128	541
2	131	283
2	131	877
2	133	232
2	133	459
2	133	468
2	134	148
2	137	554
2	137	629
2	138	515
2	138	618
2	138	787
2	138	855
2	139	417
2	140	764
2	141	240
2	141	508
2	141	523
2	142	373
2	142	574
2	142	753
2	144	798
2	144	853
2	145	75
2	146	48
2	147	733
2	148	690
2	149	280
2	149	551
2	149	658
2	150	880
2	151	201
2	151	952
2	152	974
2	154	793
2	157	644
2	157	729
2	157	823
2	158	43
2	158	628
2	159	410
2	162	34
2	166	612
2	168	221
2	168	330
2	169	79
2	169	772
2	172	99
2	172	362
2	172	457
2	173	62
2	174	223
2	175	769
2	176	161
2	176	562
2	177	287
2	181	204
2	183	555
2	184	491
2	185	82
2	185	731
2	189	553
2	193	768
2	193	784
2	194	302
2	197	708
2	198	480
2	200	175
2	201	331
2	202	983
2	203	537
2	203	730
2	205	30
2	206	943
2	206	991
2	207	25
2	207	395
2	208	695
2	208	812
2	209	701
2	212	85
2	212	311
2	213	242
2	214	589
2	216	542
2	217	511
2	218	81
2	219	325
2	220	133
2	222	80
2	222	799
2	223	758
2	224	247
2	225	968
2	227	659
2	231	299
2	231	478
2	233	467
2	233	780
2	234	215
2	234	754
2	236	300
2	236	497
2	237	225
2	237	535
2	238	176
2	238	636
2	238	724
2	242	393
2	243	275
2	243	691
2	244	140
2	244	501
2	244	533
2	246	506
2	246	617
2	247	10
2	247	795
2	249	137
2	249	257
2	250	160
2	250	244
2	250	536
2	250	711
2	250	747
2	251	788
2	254	886
2	254	912
2	255	363
2	255	806
2	257	851
2	258	98
2	258	891
2	259	231
2	259	867
2	262	547
2	262	623
2	263	130
2	263	139
2	265	306
2	265	866
2	265	990
2	267	169
2	270	792
2	270	874
2	271	127
2	271	596
2	272	309
2	272	539
2	273	164
2	273	271
2	275	193
2	275	430
2	276	3
2	276	104
2	276	270
2	279	119
2	279	307
2	279	872
2	280	588
2	281	198
2	281	349
2	281	453
2	281	779
2	282	262
2	282	683
2	283	545
2	283	981
2	284	289
2	285	40
2	285	71
2	285	797
2	286	366
2	286	438
2	287	206
2	287	347
2	287	746
2	287	859
2	287	937
2	288	143
2	288	168
2	288	255
2	288	342
2	289	69
2	289	187
2	289	741
2	292	253
2	292	907
2	293	89
2	293	678
2	294	2
2	294	641
2	297	443
2	298	286
2	298	326
2	298	911
2	299	228
2	299	564
2	299	765
2	300	413
2	300	417
2	301	606
2	301	664
2	302	665
2	304	159
2	305	464
2	305	833
2	306	153
2	306	382
2	306	669
2	307	16
2	309	484
2	309	713
2	311	264
2	311	657
2	313	371
2	314	460
2	316	609
2	318	496
2	319	744
2	321	819
2	323	272
2	324	386
2	325	400
2	327	96
2	327	356
2	327	620
2	327	761
2	329	488
2	330	201
2	331	165
2	333	848
2	336	786
2	337	261
2	338	256
2	339	597
2	340	36
2	345	635
2	346	455
2	346	516
2	347	245
2	348	23
2	348	633
2	351	77
2	352	136
2	352	789
2	353	167
2	354	331
2	355	266
2	355	284
2	356	729
2	357	424
2	358	475
2	362	209
2	363	485
2	367	1000
2	368	487
2	368	750
2	370	361
2	371	6
2	371	401
2	372	191
2	372	704
2	373	180
2	373	592
2	375	997
2	376	676
2	378	922
2	378	936
2	380	205
2	381	826
2	383	568
2	384	279
2	384	821
2	385	86
2	385	561
2	388	444
2	388	716
2	390	807
2	393	110
2	394	530
2	394	785
2	395	472
2	396	7
2	396	333
2	396	483
2	397	627
2	398	909
2	399	57
2	401	370
2	401	557
2	403	278
2	404	421
2	407	148
2	409	181
2	410	462
2	412	121
2	412	427
2	412	519
2	412	611
2	415	52
2	417	33
2	417	916
2	417	1000
2	418	621
2	419	576
2	420	454
2	420	985
2	421	47
2	421	50
2	422	583
2	423	117
2	424	973
2	425	558
2	427	125
2	427	450
2	428	99
2	428	604
2	429	910
2	430	895
2	431	230
2	432	533
2	432	969
2	434	49
2	434	391
2	434	767
2	435	975
2	437	755
2	437	872
2	439	751
2	439	756
2	440	502
2	440	715
2	443	532
